Date,actual_lmp,AveragePrice_OtherStates,day_ahead_lmp,actual_load,forecasted_load,temperature_celsius,wind_speed_kmh,coco_Clear,coco_Fair,coco_Cloudy,coco_Overcast,coco_Fog,coco_Light_Rain,coco_Rain,coco_Heavy_Rain,coco_Freezing_Rain,coco_Sleet,coco_Heavy_Sleet,coco_Light_Snow,coco_Snow,coco_Heavy_Snow,coco_Heavy_Rain_Shower,coco_Thunderstorm
2022-01-01 00:00:00,22.46,25.72571428571429,29.54,67114.0,68692,5.6,14.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 02:00:00,22.54,23.585714285714285,26.32,63696.0,62585,5.0,14.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 03:00:00,21.82,22.627142857142854,23.81,62627.0,61348,4.4,24.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 04:00:00,21.43,22.382857142857144,22.58,62217.0,60685,4.4,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 05:00:00,20.69,21.81,22.6,61962.0,60477,3.9,20.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 06:00:00,21.93,22.74142857142857,24.37,62585.0,60862,3.9,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 07:00:00,21.97,22.79,23.99,63463.0,61822,2.8,33.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 08:00:00,22.43,23.264285714285712,24.13,64999.0,63115,1.7,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 09:00:00,23.08,24.514285714285712,27.04,66576.0,65198,2.2,16.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 10:00:00,23.17,26.49428571428572,28.95,69122.0,67692,1.7,20.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 11:00:00,25.83,31.628571428571423,29.72,71463.0,69948,1.1,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 12:00:00,26.11,31.54,30.32,73758.0,71210,1.1,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 13:00:00,24.74,30.31571428571428,31.6,74599.0,71787,1.7,40.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 14:00:00,24.95,30.10428571428572,31.86,74782.0,71796,0.6,37.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 15:00:00,24.71,29.3,32.0,75055.0,71458,-0.0,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-01 16:00:00,25.0,28.197142857142858,31.38,74818.0,71196,1.1,37.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-01 17:00:00,27.67,29.44142857142857,33.48,75917.0,71741,1.1,37.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-01 18:00:00,29.29,31.24,39.71,77670.0,73820,1.1,42.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-01 19:00:00,27.91,30.572857142857146,35.92,78600.0,76096,0.6,33.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-01 20:00:00,26.67,28.384285714285717,33.02,77479.0,75799,-0.0,31.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-01 21:00:00,27.82,29.502857142857145,32.76,76247.0,74615,-0.6,40.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-01 22:00:00,26.89,28.41,31.73,75107.0,73315,-0.6,33.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-02 00:00:00,25.0,26.27857142857143,27.4,70789.0,69123,-3.3,29.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-02 01:00:00,24.13,25.195714285714285,27.32,68762.0,68986,-3.9,31.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-02 02:00:00,23.8,24.70142857142857,25.94,67506.0,67373,-3.9,27.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-02 03:00:00,23.92,24.724285714285717,25.7,66958.0,66405,-1.1,35.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-02 04:00:00,23.49,24.027142857142856,26.0,66746.0,65854,-1.1,29.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-02 05:00:00,23.48,24.05857142857143,25.56,67146.0,65766,-1.1,31.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 06:00:00,24.13,24.467142857142857,27.57,67766.0,66202,-4.4,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 07:00:00,25.97,25.24714285714285,27.31,69886.0,67199,-5.6,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 08:00:00,26.32,27.00714285714286,27.89,72143.0,68845,-6.1,33.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 09:00:00,29.37,29.47714285714286,28.6,74511.0,71362,-6.1,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 10:00:00,32.84,30.26,29.44,76729.0,74226,-6.1,27.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 11:00:00,31.31,30.24857142857143,30.0,78347.0,76402,-6.1,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 12:00:00,33.52,31.13,30.3,79145.0,77315,-6.7,24.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 13:00:00,33.15,31.04142857142857,30.21,79208.0,77722,-7.2,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 14:00:00,31.16,30.427142857142854,30.91,79003.0,77917,-6.7,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 15:00:00,31.32,30.434285714285718,30.91,78926.0,78018,-6.7,14.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-02 16:00:00,52.48,40.4,31.2,79095.0,78227,-6.1,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 17:00:00,41.11,36.82428571428572,35.82,81070.0,79133,-5.6,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 18:00:00,37.07,36.19714285714286,41.29,85158.0,81955,-4.4,14.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 19:00:00,31.39,31.47571428571429,42.56,87722.0,85831,-3.3,16.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 20:00:00,30.98,31.50142857142857,41.36,87521.0,86457,-2.8,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 21:00:00,28.2,28.78,39.05,86906.0,85969,-2.8,11.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 22:00:00,26.73,26.962857142857143,35.09,85158.0,84951,-3.9,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 00:00:00,26.2,25.868571428571425,31.41,80215.0,80329,-5.6,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 01:00:00,27.13,26.194285714285712,31.21,78708.0,78341,-6.7,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 02:00:00,26.0,25.705714285714286,31.12,77864.0,77056,-7.8,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 03:00:00,27.16,26.882857142857144,31.3,77422.0,76608,-8.3,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 04:00:00,27.47,27.174285714285716,32.9,77576.0,76705,-9.4,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 05:00:00,27.61,27.35142857142857,36.39,78798.0,77499,-10.0,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 06:00:00,29.6,29.392857142857142,41.95,81565.0,79723,-10.6,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 07:00:00,33.56,33.40571428571429,68.7,86049.0,84056,-10.6,9.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 08:00:00,35.88,35.94,58.67,90528.0,89595,-11.1,9.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 09:00:00,35.98,36.01142857142857,48.69,91947.0,91731,-11.7,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 10:00:00,36.32,36.08571428571428,42.55,90291.0,91544,-11.7,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 11:00:00,42.29,42.01714285714286,38.13,88823.0,90303,-12.2,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 12:00:00,42.33,37.667142857142856,32.58,86998.0,88538,-12.2,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 13:00:00,93.09,57.64428571428572,30.27,85020.0,86325,-12.8,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 14:00:00,32.28,30.49428571428572,26.84,83492.0,84058,-12.8,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 15:00:00,30.91,29.434285714285718,25.68,81870.0,82276,-11.7,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 16:00:00,37.43,31.34,25.99,81010.0,80936,-10.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 17:00:00,68.39,34.684285714285714,30.0,82074.0,80936,-8.3,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 18:00:00,49.44,35.035714285714285,34.81,86417.0,83974,-6.7,24.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 19:00:00,40.91,35.27,35.98,89752.0,88263,-6.7,20.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 20:00:00,34.44,35.14857142857143,36.58,89503.0,89139,-6.1,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 21:00:00,32.92,33.63857142857143,35.43,88721.0,88291,-5.6,20.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 22:00:00,30.99,31.712857142857143,32.4,86783.0,86718,-5.6,18.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 00:00:00,46.65,35.73428571428571,32.0,80892.0,81154,-6.7,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 01:00:00,38.94,33.441428571428574,31.27,78794.0,78634,-6.7,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 02:00:00,28.66,34.152857142857144,30.91,77715.0,77098,-6.7,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 03:00:00,33.51,37.09285714285714,31.23,77254.0,76375,-6.1,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 04:00:00,38.89,35.754285714285714,31.85,77833.0,76169,-6.1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 05:00:00,37.58,35.565714285714286,34.57,78720.0,76751,-5.6,16.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 06:00:00,15.64,74.43285714285715,43.79,81834.0,78650,-5.6,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 07:00:00,31.77,56.67428571428572,63.86,86896.0,83029,-5.0,11.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 08:00:00,31.07,53.69714285714286,48.74,91411.0,88479,-5.0,11.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 09:00:00,24.21,51.91571428571428,41.56,91890.0,89936,-5.0,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 10:00:00,32.23,37.26428571428572,37.52,90815.0,89051,-5.6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 11:00:00,32.82,43.701428571428565,32.53,89277.0,87439,-5.0,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 12:00:00,29.3,34.45428571428572,29.72,86935.0,85501,-5.0,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 13:00:00,27.31,29.00714285714286,28.25,84649.0,83460,-4.4,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 14:00:00,27.1,28.08428571428572,26.21,83102.0,81698,-4.4,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 15:00:00,32.31,37.43857142857143,25.05,81941.0,80289,-3.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 16:00:00,40.81,40.455714285714286,25.1,81253.0,79252,-1.7,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 17:00:00,55.13,65.00428571428571,27.86,82133.0,79415,-1.1,25.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 18:00:00,36.58,48.08714285714286,32.44,85909.0,81974,-0.0,18.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 19:00:00,21.04,40.60285714285715,33.06,87387.0,85470,-0.0,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 20:00:00,26.19,35.6,32.13,86735.0,85899,0.6,20.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 21:00:00,23.33,29.79142857142857,31.85,85656.0,84797,1.1,24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 22:00:00,19.5,31.174285714285716,29.97,83035.0,82969,0.6,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 00:00:00,29.99,30.955714285714286,27.88,76758.0,76931,-0.0,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 01:00:00,32.64,28.76571428571429,26.03,74455.0,74913,0.6,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 02:00:00,20.77,27.54714285714286,24.67,72800.0,73042,0.6,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 03:00:00,26.72,28.054285714285715,24.64,72302.0,71974,0.6,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 04:00:00,23.73,31.367142857142856,24.75,72397.0,71604,1.1,24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 05:00:00,24.15,28.80857142857143,26.56,73177.0,72147,1.1,31.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 06:00:00,22.23,34.864285714285714,32.16,75978.0,74324,1.1,33.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 07:00:00,32.61,42.917142857142856,39.07,80767.0,78741,0.6,31.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 08:00:00,49.56,39.870000000000005,35.43,85615.0,83942,0.6,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 09:00:00,38.15,37.53428571428572,33.71,86455.0,86192,-0.0,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 10:00:00,36.42,33.93571428571428,33.01,86310.0,86450,-0.6,42.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 11:00:00,33.3,30.52285714285714,31.21,85610.0,86153,-3.3,37.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 12:00:00,31.48,29.312857142857144,29.5,84801.0,85779,-5.0,37.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-05 13:00:00,30.96,29.91142857142857,27.04,84075.0,85481,-6.7,42.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-05 14:00:00,25.64,26.22571428571429,27.08,83485.0,85217,-7.8,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-05 15:00:00,29.57,27.93285714285714,26.16,82951.0,84858,-8.9,38.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-05 16:00:00,27.37,28.674285714285716,26.35,82817.0,84438,-9.4,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 17:00:00,70.09,56.94428571428572,30.51,84137.0,84920,-10.6,31.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 18:00:00,50.84,50.32428571428572,33.49,87729.0,86986,-10.6,27.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 19:00:00,36.49,36.3,35.43,89731.0,89651,-11.1,44.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 20:00:00,32.07,32.69571428571429,34.01,89099.0,89640,-11.1,31.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-05 21:00:00,24.44,34.39714285714286,32.81,87908.0,88568,-10.6,38.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-05 22:00:00,25.45,32.13428571428572,29.76,85560.0,86920,-11.1,31.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 00:00:00,24.28,26.83142857142857,25.77,79522.0,80916,-11.1,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 01:00:00,24.73,25.442857142857143,25.14,77302.0,77334,-11.1,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 02:00:00,-11.43,43.05285714285714,24.55,75833.0,75523,-11.1,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 03:00:00,19.82,27.58,24.59,75160.0,74564,-11.1,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-06 04:00:00,21.14,29.03714285714286,24.7,75249.0,74239,-10.6,24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 05:00:00,22.35,28.72571428571428,25.86,76204.0,74781,-11.1,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 06:00:00,24.67,30.325714285714287,28.86,78872.0,76801,-11.1,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 07:00:00,35.61,33.362857142857145,30.83,83791.0,80811,-11.7,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 08:00:00,37.71,34.262857142857136,30.29,88589.0,85932,-12.2,14.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 09:00:00,36.32,32.09571428571429,29.91,89897.0,88584,-12.8,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-06 10:00:00,35.94,34.214285714285715,31.17,90212.0,89312,-13.3,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 11:00:00,43.33,35.13285714285714,31.74,90352.0,89252,-13.9,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 12:00:00,42.42,34.45142857142857,31.3,89814.0,88813,-13.9,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 13:00:00,34.9,33.44428571428572,30.41,89398.0,87992,-13.9,14.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 14:00:00,37.1,-31.032857142857143,31.3,88898.0,87124,-14.4,16.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 15:00:00,35.06,32.85285714285714,28.34,88328.0,86410,-13.3,14.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 16:00:00,37.66,33.36714285714286,30.68,88048.0,85729,-12.2,20.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 17:00:00,43.8,37.87285714285714,33.87,88832.0,85830,-11.1,18.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 18:00:00,162.49,98.57,38.86,91690.0,87861,-11.1,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 19:00:00,529.72,353.96,46.26,93786.0,91088,-10.6,24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 20:00:00,42.33,38.42714285714286,47.91,92644.0,91352,-9.4,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-06 21:00:00,44.81,39.77857142857143,49.77,91894.0,90657,-10.0,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-06 22:00:00,45.49,40.59857142857143,43.35,90627.0,89635,-10.0,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-07 00:00:00,54.71,41.888571428571424,29.81,85333.0,84865,-11.1,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-07 01:00:00,58.56,46.05,30.62,83802.0,83542,-12.2,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-07 02:00:00,53.05,43.50285714285714,29.3,82517.0,82010,-13.3,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-07 03:00:00,64.84,48.78285714285715,30.16,82487.0,81389,-13.9,16.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-01-07 04:00:00,63.94,49.19571428571429,32.24,83001.0,81390,-14.4,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 05:00:00,46.44,39.925714285714285,38.91,83701.0,82052,-15.0,20.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 06:00:00,74.55,59.99428571428572,40.76,86858.0,84176,-15.6,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 07:00:00,95.48,82.46571428571428,61.78,91385.0,88378,-16.1,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 08:00:00,96.17,85.56428571428572,57.44,96282.0,93702,-16.1,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 09:00:00,62.71,57.65285714285714,51.22,96978.0,95509,-16.7,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 10:00:00,48.6,43.80142857142857,43.34,96351.0,95095,-17.2,11.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 11:00:00,65.11,47.66,45.4,94721.0,93907,-17.2,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 12:00:00,47.77,38.82,35.88,92909.0,92259,-17.8,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 13:00:00,47.63,39.28428571428572,32.4,90994.0,90209,-17.8,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 14:00:00,58.04,40.94285714285714,29.76,89006.0,88223,-18.3,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 15:00:00,50.1,36.00142857142857,28.36,87132.0,86638,-17.2,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 16:00:00,76.93,42.97857142857144,28.39,86373.0,85382,-15.6,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 17:00:00,80.52,46.47857142857144,31.24,87657.0,85245,-13.9,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 18:00:00,78.32,50.37714285714286,35.19,91030.0,87401,-12.2,11.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 20:00:00,51.36,39.90714285714286,39.76,92017.0,91209,-10.0,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 21:00:00,47.5,39.37571428571429,40.56,90678.0,90505,-10.6,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 22:00:00,29.49,43.56142857142857,37.45,88528.0,89623,-11.1,11.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 00:00:00,28.96,94.40714285714286,29.57,82826.0,85078,-11.7,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 01:00:00,-17.92,47.74142857142857,28.48,80719.0,80700,-12.2,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 02:00:00,-5.56,43.64428571428572,27.21,78631.0,78618,-12.2,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 03:00:00,-6.99,40.94571428571429,27.25,77844.0,77320,-11.7,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 04:00:00,-2.81,40.47571428571428,27.83,77290.0,76510,-11.1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 05:00:00,5.29,46.59857142857143,28.32,77286.0,76201,-10.6,14.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 06:00:00,29.34,29.88714285714285,30.37,77736.0,76777,-10.6,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 07:00:00,24.49,31.69,32.0,79463.0,78458,-10.6,16.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 08:00:00,28.99,38.82,33.01,81343.0,80284,-10.0,16.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 09:00:00,29.93,36.89571428571429,33.14,82623.0,81117,-9.4,22.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 10:00:00,30.76,35.504285714285714,30.35,83209.0,81393,-8.9,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 11:00:00,30.01,37.35428571428572,29.55,82938.0,81254,-8.9,22.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 12:00:00,28.23,39.14142857142857,29.78,82644.0,80392,-8.9,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 13:00:00,32.19,36.84428571428571,29.93,81499.0,79060,-8.9,22.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 14:00:00,34.69,35.44714285714286,30.5,80094.0,77570,-8.3,24.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 15:00:00,88.32,57.08,28.95,79258.0,76241,-7.2,22.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 16:00:00,37.06,33.14142857142857,27.75,78225.0,75410,-5.6,29.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 17:00:00,49.72,42.36571428571428,30.66,78588.0,75960,-5.6,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 18:00:00,43.63,41.35142857142857,30.75,80724.0,78382,-4.4,31.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
